date,Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
2022-12-28,Electronics,SKU_001,269.16,In Stock,10,2691.6,Adult,68,12,43,5,Carrier Y,33.33,Supplier A,South,10,51,13,208.48,Pass,0.0102,Road,Route 2,821.08
2022-12-28,Clothing,SKU_002,52.44,In Stock,19,996.36,Youth,179,9,8,2,Carrier Z,37.56,Supplier A,South,6,799,6,296.88,Pass,0.0516,Air,Route 3,251.27
2022-12-28,Furniture,SKU_003,406.82,Out of Stock,11,4475.02,Adult,159,2,43,4,Carrier X,19.16,Supplier B,West,12,884,5,104.6,Pass,0.0515,Air,Route 1,717.38
2022-12-28,Electronics,SKU_004,348.06,In Stock,14,4872.84,Youth,169,2,28,6,Carrier Y,14.13,Supplier B,West,3,976,5,182.71,Pass,0.0326,Air,Route 1,576.14
2022-12-28,Clothing,SKU_005,266.89,In Stock,15,4003.35,Adult,109,3,69,4,Carrier Y,6.0,Supplier A,North,11,345,19,216.48,Fail,0.0628,Road,Route 3,593.58
2022-12-29,Clothing,SKU_001,483.95,Out of Stock,10,4839.5,Youth,11,4,6,7,Carrier Z,24.61,Supplier A,East,10,680,14,168.09,Pass,0.0138,Road,Route 3,910.64
2022-12-29,Electronics,SKU_002,349.74,Out of Stock,8,2797.92,Adult,152,9,46,8,Carrier Y,45.12,Supplier C,South,5,193,10,78.94,Fail,0.0143,Road,Route 3,189.17
2022-12-29,Clothing,SKU_003,392.45,In Stock,9,3532.05,Youth,159,13,60,4,Carrier X,39.79,Supplier B,South,2,155,5,224.85,Pass,0.0511,Sea,Route 1,406.21
2022-12-29,Clothing,SKU_004,430.97,Out of Stock,16,6895.52,Youth,122,4,92,7,Carrier X,12.86,Supplier A,North,7,522,11,118.94,Pass,0.0013,Air,Route 2,260.52
2022-12-29,Furniture,SKU_005,249.16,In Stock,8,1993.28,Adult,156,12,64,1,Carrier Y,7.08,Supplier A,North,7,53,18,232.11,Fail,0.0946,Sea,Route 3,901.49
2022-12-30,Electronics,SKU_001,498.23,In Stock,5,2491.15,Adult,35,10,70,4,Carrier X,9.25,Supplier B,West,7,443,5,144.76,Fail,0.0994,Road,Route 3,833.72
2022-12-30,Furniture,SKU_002,495.24,In Stock,13,6438.12,Adult,165,4,72,6,Carrier X,47.65,Supplier C,South,11,936,14,191.66,Pass,0.0246,Sea,Route 2,107.16
2022-12-30,Electronics,SKU_003,92.07,Out of Stock,11,1012.77,Youth,38,3,73,8,Carrier Y,16.17,Supplier B,North,4,743,18,72.24,Pass,0.0453,Sea,Route 2,100.36
2022-12-30,Furniture,SKU_004,226.64,In Stock,13,2946.32,Adult,141,7,63,5,Carrier Z,42.86,Supplier B,East,4,485,18,107.76,Fail,0.0803,Air,Route 1,339.22
2022-12-30,Clothing,SKU_005,283.41,In Stock,6,1700.46,Youth,35,7,73,3,Carrier Y,43.08,Supplier C,North,10,865,6,210.58,Pass,0.0704,Air,Route 3,491.27
2022-12-31,Furniture,SKU_001,415.85,In Stock,10,4158.5,Adult,176,5,79,7,Carrier X,6.59,Supplier C,West,7,793,15,86.07,Fail,0.001,Air,Route 2,440.42
2022-12-31,Furniture,SKU_002,229.97,Out of Stock,9,2069.73,Youth,26,10,92,7,Carrier X,23.53,Supplier C,East,10,267,5,192.45,Pass,0.0417,Road,Route 1,924.6
2022-12-31,Clothing,SKU_003,408.76,Out of Stock,11,4496.36,Youth,21,10,84,3,Carrier X,8.58,Supplier B,West,6,778,5,36.16,Pass,0.0297,Air,Route 3,523.62
2022-12-31,Electronics,SKU_004,335.89,Out of Stock,9,3023.01,Adult,60,7,66,9,Carrier Z,14.05,Supplier C,North,5,320,6,217.89,Fail,0.0218,Road,Route 3,656.03
2022-12-31,Clothing,SKU_005,175.83,In Stock,9,1582.47,Senior,92,8,44,7,Carrier X,20.36,Supplier C,North,9,611,11,168.74,Pass,0.0832,Road,Route 1,993.25
2023-01-01,Furniture,SKU_001,52.87,In Stock,13,687.31,Youth,110,10,23,7,Carrier Z,23.52,Supplier A,East,9,514,8,146.86,Fail,0.0567,Air,Route 3,572.29
2023-01-01,Clothing,SKU_002,406.09,Out of Stock,7,2842.63,Youth,97,13,16,7,Carrier Z,19.95,Supplier C,East,5,566,7,235.89,Pass,0.0871,Sea,Route 1,365.81
2023-01-01,Electronics,SKU_003,357.23,In Stock,13,4643.99,Senior,115,10,20,4,Carrier Y,30.23,Supplier A,South,5,966,12,261.89,Pass,0.0597,Sea,Route 3,451.6
2023-01-01,Furniture,SKU_004,155.72,In Stock,8,1245.76,Youth,87,11,51,5,Carrier Z,13.95,Supplier B,South,6,57,9,255.52,Pass,0.0059,Air,Route 1,335.24
2023-01-01,Furniture,SKU_005,105.05,In Stock,10,1050.5,Adult,47,4,94,7,Carrier Z,44.31,Supplier B,West,11,501,5,84.85,Fail,0.0328,Sea,Route 3,308.74
2023-01-02,Electronics,SKU_001,153.78,Out of Stock,9,1384.02,Senior,89,5,62,4,Carrier X,9.88,Supplier C,East,2,592,11,134.42,Pass,0.0475,Air,Route 3,963.11
2023-01-02,Clothing,SKU_002,366.75,Out of Stock,15,5501.25,Senior,131,14,39,3,Carrier Z,45.46,Supplier A,North,7,432,10,202.17,Fail,0.0141,Road,Route 3,457.34
2023-01-02,Furniture,SKU_003,101.79,In Stock,7,712.53,Youth,60,8,57,3,Carrier Z,8.44,Supplier A,North,14,723,5,156.19,Pass,0.0658,Road,Route 2,200.12
2023-01-02,Furniture,SKU_004,337.6,In Stock,12,4051.2,Senior,162,6,59,9,Carrier X,49.73,Supplier A,South,5,242,18,217.35,Pass,0.0703,Air,Route 2,656.31
2023-01-02,Clothing,SKU_005,130.64,Out of Stock,11,1437.04,Senior,80,11,88,5,Carrier Z,34.26,Supplier A,North,12,612,11,219.51,Pass,0.0118,Sea,Route 2,703.92
2023-01-03,Clothing,SKU_001,110.27,Out of Stock,7,771.89,Senior,11,12,1,1,Carrier Z,32.24,Supplier B,South,10,547,8,177.2,Fail,0.0868,Road,Route 3,919.7
2023-01-03,Electronics,SKU_002,481.16,Out of Stock,12,5773.92,Senior,93,14,2,3,Carrier Z,20.34,Supplier C,South,8,797,10,110.34,Fail,0.0746,Sea,Route 3,910.56
2023-01-03,Clothing,SKU_003,388.03,In Stock,12,4656.36,Adult,37,2,76,5,Carrier Z,35.07,Supplier C,West,13,729,7,86.91,Fail,0.0397,Sea,Route 2,900.42
2023-01-03,Electronics,SKU_004,491.12,Out of Stock,16,7857.92,Senior,159,2,40,4,Carrier Y,43.83,Supplier C,North,6,200,7,148.01,Fail,0.0681,Air,Route 2,401.22
2023-01-03,Furniture,SKU_005,139.44,In Stock,12,1673.28,Senior,89,8,64,2,Carrier X,9.26,Supplier B,West,7,615,12,207.49,Fail,0.0479,Air,Route 2,296.77
2023-01-04,Furniture,SKU_001,208.19,In Stock,12,2498.28,Senior,142,6,5,2,Carrier Z,29.21,Supplier A,North,2,126,5,181.89,Fail,0.073,Road,Route 3,689.71
2023-01-04,Clothing,SKU_002,101.55,In Stock,11,1117.05,Senior,91,9,95,6,Carrier Y,12.59,Supplier C,South,9,606,8,109.27,Fail,0.0954,Air,Route 2,374.36
2023-01-04,Electronics,SKU_003,212.86,In Stock,15,3192.9,Senior,6,13,14,3,Carrier Y,20.21,Supplier A,West,10,947,10,22.52,Pass,0.002,Sea,Route 3,985.65
2023-01-04,Furniture,SKU_004,393.0,Out of Stock,11,4323.0,Adult,51,12,20,6,Carrier Z,6.46,Supplier B,East,9,618,14,37.23,Fail,0.0835,Sea,Route 3,390.64
2023-01-04,Furniture,SKU_005,490.38,In Stock,10,4903.8,Senior,125,10,69,1,Carrier Z,29.06,Supplier C,North,4,242,5,260.49,Pass,0.0891,Air,Route 3,877.23
2023-01-05,Furniture,SKU_001,356.98,Out of Stock,10,3569.8,Senior,94,11,29,4,Carrier Y,36.46,Supplier C,North,11,471,17,56.11,Pass,0.0307,Sea,Route 1,119.27
2023-01-05,Electronics,SKU_002,75.86,Out of Stock,12,910.32,Senior,83,7,88,6,Carrier Y,35.57,Supplier B,South,9,298,10,261.55,Fail,0.0045,Air,Route 1,676.6
2023-01-05,Furniture,SKU_003,256.81,In Stock,12,3081.72,Adult,106,4,70,5,Carrier Y,28.96,Supplier A,South,8,199,9,250.97,Pass,0.0907,Road,Route 3,988.96
2023-01-05,Furniture,SKU_004,258.15,In Stock,12,3097.8,Senior,51,4,21,7,Carrier Y,5.83,Supplier A,South,5,275,5,42.65,Fail,0.0857,Sea,Route 3,559.36
2023-01-05,Furniture,SKU_005,52.74,Out of Stock,13,685.62,Adult,139,14,81,2,Carrier X,45.75,Supplier A,South,12,177,5,24.12,Pass,0.0137,Road,Route 3,532.64
2023-01-06,Furniture,SKU_001,146.85,Out of Stock,18,2643.3,Youth,4,12,2,4,Carrier Y,13.23,Supplier B,East,12,182,6,68.13,Pass,0.0401,Air,Route 3,202.44
2023-01-06,Furniture,SKU_002,109.46,Out of Stock,8,875.68,Adult,71,9,16,6,Carrier Z,42.98,Supplier C,West,4,773,8,57.15,Fail,0.0289,Air,Route 1,357.34
2023-01-06,Electronics,SKU_003,318.04,In Stock,6,1908.24,Senior,136,14,38,1,Carrier Y,7.42,Supplier A,East,8,792,14,164.88,Pass,0.0164,Sea,Route 1,879.35
2023-01-06,Furniture,SKU_004,53.77,Out of Stock,5,268.85,Senior,185,6,76,6,Carrier Z,34.9,Supplier A,South,11,839,16,282.04,Pass,0.0598,Road,Route 3,990.71
2023-01-06,Electronics,SKU_005,209.59,Out of Stock,7,1467.13,Senior,195,13,88,8,Carrier Z,22.1,Supplier A,East,14,462,11,261.71,Fail,0.0381,Air,Route 3,125.81
2023-01-07,Furniture,SKU_001,226.26,In Stock,7,1583.82,Senior,131,14,50,8,Carrier Z,42.21,Supplier C,South,11,367,11,176.73,Pass,0.0399,Road,Route 1,479.68
2023-01-07,Clothing,SKU_002,481.77,Out of Stock,13,6263.01,Senior,189,14,73,8,Carrier Y,27.4,Supplier B,North,2,604,14,62.24,Fail,0.0784,Air,Route 2,285.17
2023-01-07,Clothing,SKU_003,183.22,Out of Stock,6,1099.32,Youth,4,4,13,2,Carrier Z,44.19,Supplier A,South,7,504,5,38.9,Fail,0.0072,Air,Route 1,730.07
2023-01-07,Furniture,SKU_004,144.7,In Stock,6,868.2,Adult,4,3,26,9,Carrier Y,43.39,Supplier B,East,12,240,16,112.64,Pass,0.0461,Road,Route 2,467.02
2023-01-07,Clothing,SKU_005,369.64,In Stock,9,3326.76,Youth,153,10,3,1,Carrier Y,9.58,Supplier A,West,13,264,8,105.43,Fail,0.0202,Air,Route 1,699.21
2023-01-08,Furniture,SKU_001,234.05,In Stock,13,3042.65,Senior,166,10,96,5,Carrier X,9.77,Supplier B,South,11,826,17,135.08,Fail,0.0553,Air,Route 2,971.15
2023-01-08,Clothing,SKU_002,284.06,Out of Stock,9,2556.54,Adult,169,7,16,5,Carrier Y,45.88,Supplier A,West,14,915,10,78.59,Pass,0.0663,Air,Route 1,440.93
2023-01-08,Clothing,SKU_003,406.55,Out of Stock,10,4065.5,Youth,41,5,13,3,Carrier X,20.1,Supplier A,North,6,515,17,183.21,Fail,0.0611,Road,Route 1,837.2
2023-01-08,Clothing,SKU_004,111.63,In Stock,7,781.41,Adult,157,10,1,6,Carrier Y,12.69,Supplier B,West,4,173,6,185.03,Fail,0.064,Air,Route 1,340.16
2023-01-08,Clothing,SKU_005,206.79,In Stock,12,2481.48,Senior,148,5,46,8,Carrier Y,45.74,Supplier A,East,12,484,13,173.04,Fail,0.0037,Road,Route 2,314.21
2023-01-09,Clothing,SKU_001,170.34,Out of Stock,7,1192.38,Senior,62,5,28,8,Carrier Y,11.05,Supplier B,North,13,636,8,249.13,Pass,0.0059,Sea,Route 3,107.42
2023-01-09,Electronics,SKU_002,296.62,Out of Stock,9,2669.58,Adult,186,6,12,4,Carrier X,9.98,Supplier A,North,8,651,12,115.17,Pass,0.0652,Road,Route 3,838.36
2023-01-09,Electronics,SKU_003,204.52,In Stock,14,2863.28,Adult,93,4,10,9,Carrier X,19.38,Supplier C,North,4,53,8,153.7,Fail,0.066,Sea,Route 3,246.03
2023-01-09,Furniture,SKU_004,365.09,In Stock,12,4381.08,Adult,164,11,98,6,Carrier Z,30.71,Supplier B,West,6,348,12,46.19,Fail,0.0019,Air,Route 1,688.43
2023-01-09,Electronics,SKU_005,118.29,Out of Stock,11,1301.19,Adult,170,8,43,5,Carrier Y,11.12,Supplier C,South,3,274,5,257.82,Fail,0.0515,Sea,Route 2,956.82
2023-01-10,Electronics,SKU_001,193.43,Out of Stock,11,2127.73,Adult,0,14,65,5,Carrier Z,49.48,Supplier A,South,6,571,7,249.09,Fail,0.044,Road,Route 1,823.9
2023-01-10,Electronics,SKU_002,328.5,In Stock,7,2299.5,Senior,178,13,56,3,Carrier X,30.37,Supplier B,West,8,593,14,163.46,Pass,0.0337,Air,Route 1,601.55
2023-01-10,Furniture,SKU_003,298.71,In Stock,8,2389.68,Youth,182,2,56,7,Carrier Z,14.53,Supplier C,North,12,809,5,65.29,Fail,0.0088,Air,Route 2,481.01
2023-01-10,Furniture,SKU_004,214.31,In Stock,7,1500.17,Senior,124,14,60,6,Carrier Z,48.18,Supplier C,North,4,788,11,76.68,Fail,0.0628,Air,Route 1,663.56
2023-01-10,Clothing,SKU_005,324.55,Out of Stock,11,3570.05,Senior,67,14,80,6,Carrier Z,33.58,Supplier C,West,13,530,17,141.47,Fail,0.0462,Road,Route 2,190.23
2023-01-11,Electronics,SKU_001,281.55,In Stock,12,3378.6,Senior,61,7,57,4,Carrier Z,46.11,Supplier B,West,7,202,19,60.39,Fail,0.0553,Sea,Route 3,771.03
2023-01-11,Electronics,SKU_002,56.63,In Stock,6,339.78,Senior,164,8,74,7,Carrier Y,27.31,Supplier C,East,5,80,18,140.16,Fail,0.0916,Air,Route 3,689.03
2023-01-11,Furniture,SKU_003,325.12,In Stock,9,2926.08,Senior,109,12,13,7,Carrier Z,13.02,Supplier C,West,9,722,13,241.94,Pass,0.0648,Air,Route 3,947.06
2023-01-11,Electronics,SKU_004,445.56,Out of Stock,11,4901.16,Youth,112,4,16,9,Carrier X,11.21,Supplier B,West,5,353,11,287.42,Pass,0.0552,Air,Route 1,321.23
2023-01-11,Clothing,SKU_005,85.66,In Stock,10,856.6,Adult,69,13,84,6,Carrier X,12.58,Supplier B,East,2,886,19,90.87,Fail,0.0118,Road,Route 1,175.52
2023-01-12,Furniture,SKU_001,463.65,In Stock,8,3709.2,Adult,5,13,28,9,Carrier X,29.2,Supplier C,West,10,606,9,196.43,Pass,0.0775,Sea,Route 3,167.06
2023-01-12,Clothing,SKU_002,232.43,In Stock,10,2324.3,Senior,43,5,49,7,Carrier Y,29.71,Supplier C,West,2,851,16,142.81,Fail,0.029,Air,Route 1,268.01
2023-01-12,Clothing,SKU_003,325.18,In Stock,8,2601.44,Adult,133,10,57,2,Carrier X,22.0,Supplier B,East,14,860,12,189.23,Pass,0.0239,Air,Route 1,944.0
2023-01-12,Clothing,SKU_004,495.2,In Stock,13,6437.6,Adult,157,12,8,5,Carrier X,25.77,Supplier B,West,3,616,7,86.05,Pass,0.0155,Sea,Route 2,355.32
2023-01-12,Furniture,SKU_005,390.38,Out of Stock,7,2732.66,Adult,99,7,31,6,Carrier Y,21.73,Supplier A,North,5,789,6,180.93,Fail,0.0953,Road,Route 3,177.15
2023-01-13,Electronics,SKU_001,483.43,Out of Stock,5,2417.15,Adult,37,14,82,4,Carrier X,6.93,Supplier B,West,9,473,17,39.51,Pass,0.022,Sea,Route 2,557.27
2023-01-13,Electronics,SKU_002,316.9,Out of Stock,12,3802.8,Senior,25,2,2,6,Carrier Y,46.07,Supplier A,West,10,89,6,56.8,Fail,0.0106,Air,Route 2,281.08
2023-01-13,Furniture,SKU_003,112.57,In Stock,8,900.56,Youth,121,10,10,1,Carrier Z,15.61,Supplier B,North,10,519,14,183.27,Fail,0.0576,Road,Route 1,458.9
2023-01-13,Electronics,SKU_004,367.28,Out of Stock,7,2570.96,Senior,128,14,51,4,Carrier Y,43.9,Supplier A,East,12,481,7,97.8,Pass,0.0688,Road,Route 1,745.5
2023-01-13,Clothing,SKU_005,462.36,In Stock,10,4623.6,Youth,101,3,26,5,Carrier Z,6.37,Supplier A,North,13,260,15,27.19,Fail,0.0763,Sea,Route 3,927.52
2023-01-14,Clothing,SKU_001,217.31,Out of Stock,10,2173.1,Adult,126,5,84,2,Carrier Z,27.06,Supplier C,South,3,476,17,197.08,Fail,0.0292,Road,Route 2,404.68
2023-01-14,Electronics,SKU_002,66.97,Out of Stock,12,803.64,Adult,186,9,96,9,Carrier X,41.09,Supplier C,South,14,853,12,78.35,Fail,0.0513,Air,Route 2,640.82
2023-01-14,Electronics,SKU_003,294.35,In Stock,10,2943.5,Senior,62,12,69,6,Carrier Y,26.43,Supplier B,East,3,239,19,106.21,Fail,0.0579,Air,Route 1,481.31
2023-01-14,Clothing,SKU_004,269.74,In Stock,9,2427.66,Youth,185,6,40,4,Carrier Y,35.82,Supplier C,South,12,778,6,186.32,Fail,0.0735,Sea,Route 1,599.91
2023-01-14,Electronics,SKU_005,354.04,Out of Stock,11,3894.44,Youth,42,8,60,8,Carrier X,16.08,Supplier C,East,14,875,14,121.14,Fail,0.0824,Air,Route 2,277.16
2023-01-15,Clothing,SKU_001,351.36,Out of Stock,14,4919.04,Senior,158,13,97,6,Carrier X,33.99,Supplier B,West,3,291,5,95.02,Fail,0.0315,Sea,Route 1,908.55
2023-01-15,Furniture,SKU_002,60.36,Out of Stock,7,422.52,Adult,128,11,40,8,Carrier Y,30.49,Supplier B,South,8,67,8,84.43,Fail,0.0879,Air,Route 2,940.1
2023-01-15,Electronics,SKU_003,94.69,Out of Stock,8,757.52,Senior,122,11,6,1,Carrier Y,13.13,Supplier A,South,4,460,13,34.63,Fail,0.0625,Air,Route 3,622.14
2023-01-15,Furniture,SKU_004,385.4,In Stock,18,6937.2,Youth,29,10,5,6,Carrier Y,35.62,Supplier B,East,11,887,14,217.94,Fail,0.0796,Air,Route 2,816.26
2023-01-15,Furniture,SKU_005,354.29,Out of Stock,6,2125.74,Senior,56,7,21,3,Carrier Z,16.06,Supplier B,South,3,798,19,172.96,Fail,0.0998,Air,Route 2,468.93
2023-01-16,Furniture,SKU_001,439.33,Out of Stock,6,2635.98,Senior,106,9,36,6,Carrier Y,24.79,Supplier B,North,10,332,11,109.09,Pass,0.0173,Road,Route 2,438.88
2023-01-16,Furniture,SKU_002,369.55,Out of Stock,17,6282.35,Senior,195,9,4,3,Carrier X,7.98,Supplier C,North,8,964,9,235.85,Fail,0.0122,Air,Route 2,916.87
2023-01-16,Furniture,SKU_003,293.72,In Stock,12,3524.64,Senior,13,7,45,1,Carrier X,10.33,Supplier C,North,10,185,13,57.24,Pass,0.0893,Air,Route 2,194.86
2023-01-16,Electronics,SKU_004,488.92,In Stock,11,5378.12,Senior,178,9,53,1,Carrier X,49.6,Supplier A,East,7,185,6,201.5,Pass,0.0935,Sea,Route 3,295.68
2023-01-16,Electronics,SKU_005,439.03,Out of Stock,11,4829.33,Adult,104,10,57,3,Carrier X,36.74,Supplier B,South,12,538,12,234.07,Fail,0.0294,Air,Route 1,351.75
2023-01-17,Clothing,SKU_001,122.52,Out of Stock,10,1225.2,Adult,95,2,74,9,Carrier Z,44.98,Supplier C,South,11,734,9,55.86,Fail,0.0808,Air,Route 3,896.62
2023-01-17,Furniture,SKU_002,102.64,Out of Stock,14,1436.96,Senior,144,9,24,8,Carrier X,20.48,Supplier A,East,11,969,6,176.92,Fail,0.0908,Sea,Route 1,655.87
2023-01-17,Electronics,SKU_003,296.13,In Stock,10,2961.3,Youth,72,9,45,1,Carrier Y,30.5,Supplier C,East,5,680,14,269.57,Fail,0.0978,Road,Route 1,826.37
2023-01-17,Furniture,SKU_004,211.97,In Stock,9,1907.73,Youth,10,14,80,7,Carrier X,39.49,Supplier C,East,9,824,9,260.75,Pass,0.0219,Road,Route 3,329.81
2023-01-17,Electronics,SKU_005,174.08,In Stock,9,1566.72,Youth,150,13,55,7,Carrier X,41.12,Supplier A,South,9,75,12,89.24,Fail,0.0056,Air,Route 1,253.54
2023-01-18,Furniture,SKU_001,136.38,Out of Stock,12,1636.56,Adult,9,10,19,4,Carrier Z,15.77,Supplier B,South,7,336,19,62.86,Pass,0.0691,Road,Route 2,257.34
2023-01-18,Clothing,SKU_002,294.03,Out of Stock,11,3234.33,Adult,132,14,12,6,Carrier Z,34.43,Supplier B,South,11,737,7,148.79,Pass,0.0494,Air,Route 2,125.71
2023-01-18,Clothing,SKU_003,159.16,Out of Stock,11,1750.76,Senior,156,3,20,1,Carrier Z,42.92,Supplier C,East,9,512,15,221.9,Pass,0.0345,Road,Route 1,270.65
2023-01-18,Furniture,SKU_004,189.85,In Stock,13,2468.05,Adult,49,7,17,9,Carrier X,47.53,Supplier B,West,10,186,17,270.55,Fail,0.0549,Sea,Route 3,762.9
2023-01-18,Clothing,SKU_005,393.64,Out of Stock,10,3936.4,Senior,171,14,62,3,Carrier Y,36.22,Supplier C,North,7,428,13,274.53,Pass,0.0,Road,Route 2,851.83
2023-01-19,Furniture,SKU_001,247.81,Out of Stock,10,2478.1,Senior,118,3,68,8,Carrier Y,9.62,Supplier C,South,12,566,16,103.5,Pass,0.0362,Air,Route 3,415.77
2023-01-19,Clothing,SKU_002,415.6,Out of Stock,13,5402.8,Youth,86,3,73,8,Carrier Y,20.63,Supplier B,South,6,828,8,118.73,Fail,0.0423,Road,Route 1,608.11
2023-01-19,Clothing,SKU_003,205.81,Out of Stock,8,1646.48,Senior,126,6,39,1,Carrier X,5.31,Supplier B,South,6,189,16,193.37,Pass,0.0921,Sea,Route 1,730.96
2023-01-19,Clothing,SKU_004,83.48,In Stock,9,751.32,Senior,137,12,7,9,Carrier X,41.24,Supplier B,North,2,332,11,40.03,Pass,0.079,Road,Route 1,539.17
2023-01-19,Clothing,SKU_005,491.4,Out of Stock,12,5896.8,Youth,111,14,63,6,Carrier X,8.95,Supplier C,South,9,756,7,136.66,Fail,0.0877,Sea,Route 2,578.66
2023-01-20,Furniture,SKU_001,470.91,Out of Stock,9,4238.19,Senior,181,12,69,2,Carrier Z,29.99,Supplier B,West,4,752,15,134.29,Fail,0.0634,Sea,Route 3,253.79
2023-01-20,Electronics,SKU_002,275.34,Out of Stock,13,3579.42,Youth,24,8,86,9,Carrier Z,34.57,Supplier B,South,7,372,6,58.69,Pass,0.033,Air,Route 1,723.08
2023-01-20,Clothing,SKU_003,485.39,In Stock,10,4853.9,Senior,117,12,84,6,Carrier Z,16.45,Supplier B,East,6,94,16,103.85,Fail,0.0792,Air,Route 3,610.83
2023-01-20,Furniture,SKU_004,406.28,Out of Stock,12,4875.36,Senior,123,7,6,8,Carrier X,45.01,Supplier A,West,13,611,15,253.35,Fail,0.002,Air,Route 2,155.65
2023-01-20,Electronics,SKU_005,228.73,Out of Stock,8,1829.84,Youth,104,8,98,7,Carrier X,34.63,Supplier C,West,4,327,12,107.28,Fail,0.0704,Road,Route 2,138.94
2023-01-21,Electronics,SKU_001,224.4,Out of Stock,10,2244.0,Senior,58,4,8,3,Carrier Y,21.52,Supplier A,North,6,172,7,215.25,Pass,0.0986,Road,Route 1,931.71
2023-01-21,Furniture,SKU_002,308.24,In Stock,11,3390.64,Senior,9,7,89,7,Carrier Z,48.26,Supplier B,South,6,607,6,224.1,Fail,0.0055,Sea,Route 2,367.93
2023-01-21,Clothing,SKU_003,491.65,In Stock,9,4424.85,Youth,69,2,18,7,Carrier X,25.22,Supplier A,South,8,953,17,72.21,Fail,0.0395,Sea,Route 1,229.64
2023-01-21,Furniture,SKU_004,494.14,In Stock,5,2470.7,Youth,113,13,47,5,Carrier Z,40.27,Supplier C,South,3,57,9,273.27,Pass,0.0174,Sea,Route 1,532.35
2023-01-21,Clothing,SKU_005,282.01,Out of Stock,13,3666.13,Youth,192,9,64,2,Carrier X,44.49,Supplier B,East,2,58,9,121.55,Fail,0.0186,Air,Route 3,198.13
2023-01-22,Electronics,SKU_001,94.95,In Stock,9,854.55,Senior,32,12,77,9,Carrier Y,19.44,Supplier B,East,8,147,8,170.29,Fail,0.0101,Road,Route 1,724.24
2023-01-22,Furniture,SKU_002,155.36,In Stock,6,932.16,Adult,57,2,56,5,Carrier X,27.79,Supplier B,West,4,941,11,235.28,Fail,0.0549,Air,Route 2,358.88
2023-01-22,Furniture,SKU_003,119.14,Out of Stock,6,714.84,Adult,180,4,47,3,Carrier X,35.03,Supplier B,North,4,718,16,33.01,Fail,0.0803,Air,Route 1,536.99
2023-01-22,Furniture,SKU_004,493.45,Out of Stock,10,4934.5,Youth,196,2,44,9,Carrier Z,31.74,Supplier C,West,12,699,12,111.75,Pass,0.0926,Air,Route 1,928.63
2023-01-22,Electronics,SKU_005,394.14,In Stock,14,5517.96,Youth,67,2,42,4,Carrier Z,6.3,Supplier A,West,4,440,5,114.56,Pass,0.0576,Air,Route 3,886.55
2023-01-23,Electronics,SKU_001,120.33,Out of Stock,11,1323.63,Adult,193,3,98,2,Carrier Z,39.07,Supplier B,West,7,588,19,49.02,Fail,0.0266,Air,Route 3,551.94
2023-01-23,Furniture,SKU_002,117.65,Out of Stock,16,1882.4,Adult,137,2,54,2,Carrier Y,14.21,Supplier C,North,5,703,10,124.32,Pass,0.0818,Sea,Route 1,412.72
2023-01-23,Clothing,SKU_003,89.03,Out of Stock,18,1602.54,Senior,92,6,63,8,Carrier Z,35.89,Supplier A,South,8,867,8,83.11,Fail,0.0975,Sea,Route 1,452.26
2023-01-23,Electronics,SKU_004,461.7,Out of Stock,9,4155.3,Adult,64,13,20,2,Carrier Y,20.75,Supplier B,East,10,50,18,75.35,Fail,0.0535,Sea,Route 1,808.1
2023-01-23,Clothing,SKU_005,335.88,In Stock,18,6045.84,Youth,109,5,4,4,Carrier X,10.53,Supplier C,East,2,771,8,35.82,Fail,0.0872,Road,Route 2,615.09
2023-01-24,Clothing,SKU_001,180.13,Out of Stock,7,1260.91,Senior,195,3,10,6,Carrier Z,12.32,Supplier A,South,10,181,13,232.64,Pass,0.0228,Air,Route 3,412.4
2023-01-24,Furniture,SKU_002,394.76,In Stock,6,2368.56,Adult,98,6,57,3,Carrier Y,8.69,Supplier C,North,11,491,17,55.38,Pass,0.0047,Road,Route 1,923.33
2023-01-24,Electronics,SKU_003,119.63,In Stock,12,1435.56,Adult,141,6,8,1,Carrier Y,14.99,Supplier C,South,4,300,10,238.48,Pass,0.0802,Air,Route 3,572.05
2023-01-24,Furniture,SKU_004,234.25,In Stock,6,1405.5,Adult,37,13,31,2,Carrier X,46.1,Supplier A,North,5,379,9,125.89,Pass,0.0488,Sea,Route 2,256.02
2023-01-24,Electronics,SKU_005,339.13,Out of Stock,15,5086.95,Senior,12,6,12,7,Carrier Z,20.38,Supplier B,West,12,910,13,218.81,Pass,0.0475,Air,Route 1,146.96
2023-01-25,Furniture,SKU_001,77.03,Out of Stock,11,847.33,Adult,180,3,13,1,Carrier Y,19.51,Supplier C,North,14,571,10,220.55,Pass,0.0583,Sea,Route 2,161.99
2023-01-25,Clothing,SKU_002,210.81,Out of Stock,14,2951.34,Adult,92,12,65,4,Carrier Y,34.54,Supplier C,East,6,746,15,209.77,Fail,0.0643,Road,Route 2,347.35
2023-01-25,Clothing,SKU_003,336.14,In Stock,14,4705.96,Youth,119,14,29,2,Carrier Y,8.21,Supplier B,East,6,631,13,164.93,Pass,0.0598,Sea,Route 3,233.24
